"CreatedByUserName","CreatedAt","CreatedBy","UpdatedAt","UpdatedBy","DeletedAt","DeletedBy","Active","nombre_clave","codigo","descripcion","codigo_fecha","incidencia","prioridad","sub_tipo","tipo","version_codigo","protocolo","servicios","id_usuario_creacion","nombre_usuario_de_creacion","id_usuario_actualizacion","usuario_actualizo","fecha_de_creacion","fecha_de_actualizacion","status","FK_ListaServicioId","lista_servicios_ids"
"",2022-11-05 22:19:55.230,"",2022-11-05 15:19:26.082,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"10204","102",CAIDA,"2017",CAIDA,Alta,Traumaticos,Medico,V 2.24,"<p>1.¿Usted se encuentra en el lugar o es el afectado (a)?</p><p>2.¿Acaba de suceder?</p><p>Capturar sexo, nombre (si lo sabe), edad&nbsp;&nbsp;</p><p>3.-¿De qué altura cayó o a que profundidad?</p><p>4.¿Está consciente o inconsciente?</p><p>5.¿Qué parte del cuerpo se lesiono?</p><p>6.¿Hay sangrado?</p><p>7.¿Presenta deformidad?</p><p>8.¿Qué servicio médico tiene?</p><p>SI CAYÓ DE UN VEHÍCULO EN MOVIMIENTO</p><p>Capturar placas, color, descripción del vehículo, hacía donde huyó</p><p>9.Si es un camión agregar a PV y&nbsp;solicitar&nbsp;número económico, ruta, color</p><p>Recomendaciones: no mueva al lesionado</p><p><br></p><p>Si la persona cayó en una profundidad considerable, agregar a HCB</p><p><br></p><p>Transferir la llamada con personal especializado en caso de que no haya respuesta dirigirse a INSTRUCCIONES MÉDICAS correspondientes,&nbsp;para brindar los primeros auxilios.</p><p><br></p><p>NOTA:&nbsp;En caso de que el relator NO se encuentre en el lugar, solicitarle teléfono de alguien que pueda proporcionar mayor información.</p><p><br></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUM\"",\""id\"":7,\""codigo\"":\""CRUM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 22:19:55.230,2022-11-05 22:19:55.230,1,1,{}
"",2022-11-05 21:21:06.529,"",2022-11-05 14:21:22.995,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"10118","101",ACCIDENTES CON MATERIALES PELIGROSOS ,"2017",ACCIDENTES CON MATERIALES PELIGROSOS ,Alta,Accidentes,Medico,V 2.17,"<p>1. ¿Usted está en el lugar del accidente?</p><p>2. ¿Usted es afectado?</p><p>3. ¿Acaba de suceder?</p><p>4.¿Alcanza a ver&nbsp;humo, vapor, liquído,&nbsp;algún sonido o&nbsp;aroma inusual?</p><p>5.¿En dónde es el derrame? (fuga, derrame,&nbsp;transporte de sustancia o esta almacenado)&nbsp;</p><p><br></p><p>&nbsp;&nbsp;SI LO ESTÁN TRANSPORTANDO PREGUNTAR:</p><p>DIRIGIRSE A CAMPOS DE VEHÍCULOS</p><p>6. Tipo de vehículo , color , placas,&nbsp;características.</p><p>7. ¿Hacia donde se dirige ?</p><p><br></p><p>&nbsp;&nbsp;SI ESTA ALMACENADO&nbsp;</p><p>8. ¿Dónde está almacenado? (bodega, pipa, etc)</p><p>9.-¿Sabe qué tipo de sustancia es? identificación del material o sustancia</p><p>&nbsp;&nbsp;EN CASO DE QUE NO:</p><p>10.- Preguntar si hay algún rombo de seguridad, color o número de identificación del material o&nbsp;sustancia</p><p>11. ¿Qué cantidad de material alcanza a ver?</p><p>12.Hay personas o casas cerca del lugar, que se encuentren en riesgo&nbsp;&nbsp;</p><p>&nbsp;SI HABLAN DE ALGUNA COMPAÑIA:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>13.¿Están evacuando el área?</p><p>14.¿El material ha sido aislado?</p><p><br></p><p>Recomendaciones: retírese por favor del lugar a 2 o 3 cuadras de distancia, si observa cualquier tipo de humo vaya al lado contrario de la corriente del aire, si ve personas lesionadas no intente ayudarlas.&nbsp;&nbsp;</p><p>NOTAS: Dar aviso a Protección civil Municipal y Estatal&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUM\"",\""id\"":7,\""codigo\"":\""CRUM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""BOMBEROS\"",\""id\"":10,\""codigo\"":\""HCB\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}"",""{\""nombre\"":\""C4\"",\""id\"":16,\""codigo\"":\""C4\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:21:06.529,2022-11-05 21:21:06.529,1,1,{}
"",2022-11-05 21:50:51.670,"",2022-11-05 14:51:15.027,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"10219","102",FALLECIDO DE CAUSA TRAUMATICA,"2017",FALLECIDO DE CAUSA TRAUMATICA,Media,Traumaticos,Medico,V 2.39,"<p>1.¿Usted se encuentra en el lugar?</p><p>2.¿Acaba de suceder?</p><p>3.¿Esta en vía pública, dentro de domicilio o algún vehículo?</p><p>SI ESTÁ DENTRO DE ALGÚN VEHÍCULO&nbsp;</p><p>4.Capturar placas, color</p><p>5.¿Conoce a la persona?</p><p>-Capturar nombre (si lo sabe) sexo, edad de la persona fallecida&nbsp;</p><p>9.¿Se aprecia con huellas de violencia?</p><p>10.¿Hay algún objeto que pudieran haber utilizado?</p><p>Recomendaciones: Por favor no toque nada</p><p><br></p><p><strong>EN CASO DE SER UN TERRENO BALDIO SOLICITARLE UBICACIÓN VIA WHATSAP O BIEN SI CIUDADANO PUEDE ESPERAR LA UNIDAD EN ALGÚN LUGAR.&nbsp;</strong></p><p><br></p><p>NOTA: En caso de que el relator NO se encuentre en el lugar, solicitarle teléfono de alguien que pueda proporcionar mayor información.</p><p><br></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUM\"",\""id\"":7,\""codigo\"":\""CRUM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:50:51.670,2022-11-05 21:50:51.670,1,1,{}
"",2022-11-06 00:20:36.716,"",2022-11-05 17:20:28.810,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"10308","103",PERSONA INCONSCIENTE/ URGENCIA NEUROLOGICA ,"2017",PERSONA INCONSCIENTE/ URGENCIA NEUROLOGICA ,Alta,Clinicos,Medico,V 2.48,"<p><strong>&nbsp;&nbsp;&nbsp;PERSONA ADULTA/MENOR ENTRE 1 Y 12 AÑOS&nbsp;</strong></p><p>&nbsp;&nbsp;*Colóquese de rodillas a un lado de la persona a la altura del tórax (pecho)</p><p>&nbsp;&nbsp;*Coloque&nbsp;el talón&nbsp;de una&nbsp;mano&nbsp;en el centro del pecho y la otra encima de la primera, aplique compresiones fuertes y rápidas.&nbsp;</p><p>&nbsp;&nbsp;*Verifique signos de circulación (tose, se mueve o jadea) cada 2 minutos.</p><p>&nbsp;&nbsp;*Si la persona recupera los signos de circulación, suspenda la maniobra, colóquela en una posición cómoda y espera el arribo del servicio médico de urgencia.</p><p>&nbsp;&nbsp;*En caso contrario, continúe haciendo compresiones hasta el arribo de la ambulancia.</p><p>&nbsp;<strong>&nbsp;BEBÉ RECIÉN NACIDO A UN AÑO</strong></p><p>&nbsp;&nbsp;*Utilice el dedo índice y medio para aplicar compresiones cardiacas, realizando compresiones rápidas en el centro del pecho.</p><p>&nbsp;&nbsp;*Si el bebé&nbsp;recupera los signos de circulación, suspenda la maniobra, colóquela en una posición cómoda y espera el arribo del servicio médico de urgencia.</p><p>&nbsp;&nbsp;*En caso contrario, continúe haciendo compresiones hasta el arribo de la ambulancia.</p><p>-Es importante que un adulto esté todo el tiempo con el enfermo hasta que llegue la ambulancia.</p><p>-Coopere con las autoridades en cuanto arriben a prestarle ayuda.</p><p>Menciona que probablemente llegue primero una patrulla al lugar y posteriormente llegará una ambulancia, cuyo servicio es gratuito.</p><p><br></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUM\"",\""id\"":7,\""codigo\"":\""CRUM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}""}",1,,1,,2022-11-06 00:20:36.716,2022-11-06 00:20:36.716,1,1,{}
"",2022-11-05 21:24:10.650,"",2022-11-05 14:23:58.496,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30412","304",ROBO DE GANADO,"2017",ROBO DE GANADO,Media,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.134,"<p>1.¿Es usted el afectado?</p><p>2.¿A qué hora sucedió?</p><p>3.¿Qué tipo de ganado le robaron?</p><p>4.¿Cuántas cabezas de ganado son?&nbsp;</p><p>5.¿De dónde se lo robaron?</p><p>6.¿Sabe a dónde se lo llevaron?</p><p>7.¿Sabe cuántas personas son los responsables?</p><p>-Capturar sexo, nombre (si lo sabe), edad descripción&nbsp;</p><p>SI UTILIZARON ALGÚN VEHÍCULO</p><p>-Capturar placas, color&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>12. En caso de que haya huído ¿Sabe qué rumbo tomó?</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:24:10.650,2022-11-05 21:24:10.650,1,1,{}
"",2022-11-05 21:22:28.018,"",2022-11-05 14:26:03.158,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30702","307",ACOSO U HOSTIGAMIENTO SEXUAL,"2017",ACOSO U HOSTIGAMIENTO SEXUAL,Media,Actos Relacionados con la libertad y seguridad sexual,Seguridad Publica,V 2.186,"<p>SI LA AFECTADA ES MUJER APLICAR EL PROTOCOLO ESPECIFÍCO DE MUJERES&nbsp;</p><p>1.¿Acaba de suceder?</p><p>2.¿Es usted la afectada(o)?&nbsp;&nbsp;&nbsp;</p><p>Capturar nombre, sexo,edad de la persona afectada&nbsp;&nbsp;</p><p>3.¿Conoce al/los responsables?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Capturar nombre (si lo sabe) sexo,edad, descripción del responsable</p><p>4.¿Estaba armado?</p><p>5.¿Estaba en algún vehículo o a pie?</p><p>Capturar placas, color, descripción del vehículo</p><p>Sabe hacia donde huyeron</p><p><br></p><p>PROTOCOLO ESPECIFÍCO DE MUJERES&nbsp;&nbsp;</p><p><br></p><p>SI LA PERSONA QUE REPORTA ES LA AFECTADA:&nbsp;&nbsp;</p><p>&nbsp;-Por favor proporcióneme su nombre (aplicar técnicas de contención y dirigirse a la usuaria por su nombre)</p><p>-¿En este momento corre usted algún tipo de riesgo?&nbsp;&nbsp;&nbsp;</p><p><br></p><p>SI ESTA EN RIESGO</p><p>-Diríjase a un lugar seguro, de preferencia donde se encuentren otras personas. Si lo desea puedo permanecer en línea con usted.&nbsp;</p><p>Si la llamada ocurre en el interior del inmueble:</p><p>-¿La puerta de acceso está abierta o con llave?</p><p>-¿Hay perros o mascotas?</p><p>-¿Puede alguien esperar el arribo de la unidad en vía pública?</p><p>Realizar las preguntas 1,2,3,4 y 5</p><p><br></p><p>CIERRE DE LA LLAMADA</p><p>""Contamos con un directorio de alternativas de centros de apoyo para las mujeres, donde le pueden ayudar, esos centros cuentan con especialistas en atención psicológica, asesoría jurídica o derivación médica. ¿Desea qué le proporcione la información en este momento?</p><p>En caso de que sea aceptada, informar acerca de Fiscalia de La mujer ubicada en 51 y Rosales, abierto las 24 horas.&nbsp;</p><p><br></p><p>NOTA: PERMANECERÁ EN LA LíNEA HASTA EL ARRIBO DE LA UNIDAD CUANDO LA AFECTADA ESTÉ EN RIESGO INMINENTE.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:22:28.018,2022-11-05 21:22:28.018,1,1,{}
"",2022-11-05 22:10:57.565,"",2022-11-05 15:10:48.469,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"20107","201",EXPLOSION,"2017",EXPLOSION,Alta,Auxilio,Proteccion civil,V 2.66,"<p>1.¿Usted está en el lugar de la explosión?</p><p>2.¿Sabe que es lo qué explotó?</p><p>3.¿Hay lesionados?</p><p>4.¿Cuántos lesionados hay?</p><p>-Capturar sexo),edad de las personas afectada</p><p><br></p><p>NOTA: En caso que quien habla NO se encuentre en el lugar, solicitarle teléfono de alguien que pueda proporcionar mayor información.</p><p><br></p><p>INDICACIONES:</p><p>&gt;Evacuar el área</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}"",""{\""nombre\"":\""C4\"",\""id\"":16,\""codigo\"":\""C4\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 22:10:57.565,2022-11-05 22:10:57.565,1,1,{}
"",2022-11-05 20:52:04.034,"",2022-11-05 13:52:35.904,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"20204","202",ERUPCION O EMISIONES VOLCANICAS,"2017",ERUPCION O EMISIONES VOLCANICAS,Alta,Medio ambiente,Proteccion civil,V 2.77,"<p>1.¿A qué distancia se encuentra de la erupción?</p><p>2.¿Cuánto tiempo hace que inició la erupción?</p><p>3.¿Se encuentra lesionado?</p><p>-Capturar sexo,edad de la persona afectada</p><p>4.¿Están atrapados o prensados?</p><p><br></p><p>INDICACIONES:&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>Retírese a una distancia prudente&nbsp;&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""SEGURIDAD PÚBLICA ESTATAL\"",\""id\"":2,\""codigo\"":\""SPE\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""BOMBEROS\"",\""id\"":10,\""codigo\"":\""HCB\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 20:52:04.034,2022-11-05 20:52:04.034,1,1,{}
"",2022-11-05 21:26:54.786,"",2022-11-05 14:26:43.519,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"30417","304",ROBO A GASOLINERA CON VIOLENCIA,"2017",ROBO A GASOLINERA CON VIOLENCIA,Alta,Actos Relacionados con el patrimonio,Seguridad Publica,V 2.139,"<p>1.¿Es usted el afectado?</p><p>2.¿A qué hora sucedió?</p><p>3.¿Qué gasolinera es y que se robaron?</p><p><br></p><p>4.¿Hay lesionados?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>5.¿Cuántos?</p><p>-Capturar sexo, edad del lesionado</p><p>6.¿Dónde presenta la herida?</p><p>7.¿Está consciente o inconsciente?</p><p>8.¿Con qué le hirieron?</p><p><br></p><p>11.¿Tiene datos de los responsables?</p><p>-Capturar sexo, edad, descripción (tipo de vestimenta, alto, delgado, robusto, etc.)</p><p>12.¿Qué tipo de arma tiene?</p><p><br></p><p>13.¿Utilizaron algún vehículo</p><p>-Capturar placas y color&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>14.En caso de que haya huído ¿Sabe qué rumbo tomó?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>19.En caso de que haya huído ¿Sabe qué rumbo tomó?&nbsp;</p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 21:26:54.786,2022-11-05 21:26:54.786,1,1,{}
"",2022-11-05 20:56:23.130,"",2022-11-05 13:56:22.782,"4ea86670-6b87-4ed7-b6f1-6a4e6c1a197e",,"",true,"20209","202",SISMO,"2017",SISMO,Alta,Medio ambiente,Proteccion civil,V 2.82,"<p>1.¿Cuando sucedió?</p><p>2.¿Se encuentra en el lugar de los hechos?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>3.Si no se encuentra ¿Cómo se enteró ?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>4.¿Sabe si hay heridos?</p><p>5.¿Cuántos?</p><p>6.¿Están atrapados?</p><p>-Capturar sexo,edad de la persona afectada</p><p>7.¿Están conscientes?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>8.¿Sabe si hay fuga de gas?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>9.¿Es L.P. o natural?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>10.¿Hay incendios?</p><p><br></p>","{""{\""nombre\"":\""SEGURIDAD PÚBLICA MUNICIPAL\"",\""id\"":1,\""codigo\"":\""SPM\"",\""obligatorio\"":true}"",""{\""nombre\"":\""POLICIA VIAL \"",\""id\"":3,\""codigo\"":\""PV\"",\""obligatorio\"":true}"",""{\""nombre\"":\""CRUZ ROJA\"",\""id\"":8,\""codigo\"":\""CRUZ ROJA\"",\""obligatorio\"":true}"",""{\""nombre\"":\""URGE\"",\""id\"":13,\""codigo\"":\""URGE\"",\""obligatorio\"":true}"",""{\""nombre\"":\""C4\"",\""id\"":16,\""codigo\"":\""C4\"",\""obligatorio\"":true}""}",1,,1,,2022-11-05 20:56:23.130,2022-11-05 20:56:23.130,1,1,{}
